Latitude,Longitude,Sample Date,pr
-27.671111,27.236944,24-01-2011,0.005161285400390625
-27.356667,27.286389,24-01-2011,0.0048160552978515625
-27.01011111,26.69808333,25-01-2011,0.0040435791015625
-26.98472222,26.63227778,25-01-2011,0.0040435791015625
-27.398611,26.614722,25-01-2011,0.00458526611328125
-33.818056,19.694722,25-01-2011,0.0012531280517578125
-25.45963889,28.26430556,25-01-2011,0.003887176513671875
-33.897778,20.012778,25-01-2011,0.0012798309326171875
-25.81048333,27.90955222,26-01-2011,0.00458526611328125
-34.065833,20.404167,26-01-2011,0.0016307830810546875
-24.058889,31.237222,26-01-2011,0.0046596527099609375
-26.648056,27.089444,26-01-2011,0.0052814483642578125
-26.880278,26.965,26-01-2011,0.004489898681640625
-27.273889,28.49,26-01-2011,0.005573272705078125
-27.044444,27.005,26-01-2011,0.004489898681640625
-34.092222,21.295278,26-01-2011,0.0009593963623046875
-27.02314,28.59389,27-01-2011,0.0054721832275390625
-26.73806,27.59194,27-01-2011,0.0065460205078125
-28.760833,17.730278,30-01-2011,0.0004444122314453125
-26.861111,28.884722,31-01-2011,0.0054168701171875
-26.73806,27.59194,31-01-2011,0.0065460205078125
-25.127778,27.628889,01-02-2011,0.0014476776123046875
-24.69514,27.40906,01-02-2011,0.0009832382202148438
-27.363611,31.783333,01-02-2011,0.0009984970092773438
-27.802778,28.768333,01-02-2011,0.002269744873046875
-29.160278,26.573333,01-02-2011,0.00341796875
-34.329722,18.990278,01-02-2011,0.0010166168212890625
-25.20639,27.558,02-02-2011,0.0011358261108398438
-23.281,30.54305556,03-02-2011,0.0010862350463867188
-28.801278,31.955389,03-02-2011,0.0014619827270507812
-27.00222,28.76528,03-02-2011,0.0025959014892578125
-27.02314,28.59389,03-02-2011,0.0017004013061523438
-27.3,28.586944,03-02-2011,0.001873016357421875
-30.679722,26.7125,03-02-2011,0.003879547119140625
-28.460833,21.248889,03-02-2011,0.00197601318359375
-28.460833,21.248889,04-02-2011,0.00197601318359375
-29.140556,31.391944,07-02-2011,0.001598358154296875
-25.99136,27.84208,07-02-2011,0.002887725830078125
-24.058889,31.237222,07-02-2011,0.0004138946533203125
-26.73806,27.59194,07-02-2011,0.0033092498779296875
-30.86013889,29.07125,07-02-2011,0.003353118896484375
-27.356667,27.286389,07-02-2011,0.0022754669189453125
-28.058889,30.373611,07-02-2011,0.0011758804321289062
-27.01011111,26.69808333,08-02-2011,0.0022983551025390625
-27.169444,29.233889,08-02-2011,0.0027637481689453125
-26.98472222,26.63227778,08-02-2011,0.0022983551025390625
-27.398611,26.614722,08-02-2011,0.0031480789184570312
-27.573056,24.746389,08-02-2011,0.0034427642822265625
-33.501667,21.624167,08-02-2011,0.002666473388671875
-32.502778,19.535833,08-02-2011,0.0013570785522460938
-25.45963889,28.26430556,08-02-2011,0.0018529891967773438
-26.970278,27.211111,09-02-2011,0.00225067138671875
-27.273889,28.49,09-02-2011,0.001873016357421875
-28.69485,28.23487,09-02-2011,0.0048847198486328125
-28.883333,27.89,09-02-2011,0.004401206970214844
-27.02314,28.59389,10-02-2011,0.0017004013061523438
-30.679722,26.7125,10-02-2011,0.003879547119140625
-30.534167,24.961944,10-02-2011,0.002704620361328125
-34.031944,22.053333,10-02-2011,0.0011138916015625
-34.039722,22.133333,10-02-2011,0.0012807846069335938
-32.595833,19.009444,10-02-2011,0.001178741455078125
-28.801278,31.955389,11-02-2011,0.0014619827270507812
-29.658056,25.973333,11-02-2011,0.0028781890869140625
-28.068333,31.55,11-02-2011,0.0012216567993164062
-28.760833,17.730278,13-02-2011,0.0012722015380859375
-29.7775,29.470833,14-02-2011,0.005133628845214844
-29.987778,29.851667,14-02-2011,0.0020904541015625
-29.744167,29.905833,14-02-2011,0.0031919479370117188
-26.861111,28.884722,14-02-2011,0.0030927658081054688
-26.45,28.085833,14-02-2011,0.0029811859130859375
-31.396,29.2651,14-02-2011,0.0018873214721679688
-25.20639,27.558,15-02-2011,0.0011358261108398438
-24.69514,27.40906,15-02-2011,0.0009832382202148438
-26.006389,29.253889,15-02-2011,0.0014810562133789062
-27.802778,28.768333,15-02-2011,0.002269744873046875
-27.398611,26.614722,15-02-2011,0.0031480789184570312
-27.671111,27.236944,15-02-2011,0.00269317626953125
-29.160278,26.573333,15-02-2011,0.00341796875
-30.568333,29.422778,15-02-2011,0.0030565261840820312
-30.570833,29.150556,15-02-2011,0.0025930404663085938
-33.38056,19.30167,15-02-2011,0.0006885528564453125
-33.31388889,19.07472222,15-02-2011,0.0005693435668945312
-27.495556,26.074722,15-02-2011,0.00308990478515625
-25.436111,31.982222,16-02-2011,0.0008783340454101562
-24.39619444,27.08983333,16-02-2011,0.0006284713745117188
-25.67386,31.57527,16-02-2011,0.0011758804321289062
-30.733889,29.828333,16-02-2011,0.0030889511108398438
-30.398056,30.601944,16-02-2011,0.0009870529174804688
-27.273889,28.49,16-02-2011,0.001873016357421875
-27.3,28.586944,16-02-2011,0.001873016357421875
-27.044444,27.005,16-02-2011,0.002140045166015625
-30.86013889,29.07125,16-02-2011,0.003353118896484375
-30.77586667,29.03221667,16-02-2011,0.003353118896484375
-33.13083,18.86278,16-02-2011,0.0004749298095703125
-24.925278,29.324444,17-02-2011,0.00086212158203125
-27.00222,28.76528,17-02-2011,0.0025959014892578125
-27.02314,28.59389,17-02-2011,0.0017004013061523438
-22.43772222,31.07805556,18-02-2011,0.0006361007690429688
-29.803611,30.516111,18-02-2011,0.0012235641479492188
-25.99136,27.84208,21-02-2011,0.002887725830078125
-26.861111,28.884722,21-02-2011,0.0030927658081054688
-26.73806,27.59194,21-02-2011,0.0033092498779296875
-26.45,28.085833,21-02-2011,0.0029811859130859375
-27.01011111,26.69808333,22-02-2011,0.0022983551025390625
-27.169444,29.233889,22-02-2011,0.0027637481689453125
-26.98472222,26.63227778,22-02-2011,0.0022983551025390625
-27.398611,26.614722,22-02-2011,0.0031480789184570312
-29.160278,26.573333,22-02-2011,0.00341796875
-33.818056,19.694722,22-02-2011,0.0017957687377929688
-25.81048333,27.90955222,23-02-2011,0.0020475387573242188
-29.641944,30.6875,23-02-2011,0.0005130767822265625
-34.065833,20.404167,23-02-2011,0.0012731552124023438
-33.980556,21.653333,23-02-2011,0.0007772445678710938
-22.769722,30.886944,23-02-2011,0.0007066726684570312
-27.00222,28.76528,23-02-2011,0.0025959014892578125
-27.02314,28.59389,23-02-2011,0.0017004013061523438
-27.38972222,26.46388889,23-02-2011,0.0031480789184570312
-27.398611,26.614722,23-02-2011,0.0031480789184570312
-27.671111,27.236944,23-02-2011,0.00269317626953125
-27.356667,27.286389,23-02-2011,0.0022754669189453125
-33.897778,20.012778,23-02-2011,0.0012149810791015625
-23.763056,27.908611,24-02-2011,0.000667572021484375
-23.23572222,27.717,24-02-2011,0.000316619873046875
-28.44555556,32.325,24-02-2011,0.0014629364013671875
-30.679722,26.7125,24-02-2011,0.003879547119140625
-30.160091,27.40124,24-02-2011,0.003307342529296875
-30.336111,27.359444,24-02-2011,0.0047607421875
-28.460833,21.248889,24-02-2011,0.00197601318359375
-22.91028,29.61111,25-02-2011,0.0005826950073242188
-28.760833,17.730278,27-02-2011,0.0012722015380859375
-24.183889,30.823889,01-03-2011,0.0007905960083007812
-27.398611,26.614722,01-03-2011,0.0010900497436523438
-27.671111,27.236944,01-03-2011,0.0013570785522460938
-29.160278,26.573333,01-03-2011,0.0017757415771484375
-27.495556,26.074722,01-03-2011,0.0014133453369140625
-23.658056,31.05,02-03-2011,0.00035762786865234375
-26.648056,27.089444,02-03-2011,0.0026111602783203125
-27.802778,28.768333,02-03-2011,0.0016851425170898438
-24.679167,30.8025,03-03-2011,0.0021610260009765625
-27.273889,28.49,03-03-2011,0.0018634796142578125
-27.3,28.586944,03-03-2011,0.0018634796142578125
-30.679722,26.7125,03-03-2011,0.0036678314208984375
-27.02314,28.59389,04-03-2011,0.00244140625
-25.99136,27.84208,07-03-2011,0.0021152496337890625
-31.554722,29.245556,07-03-2011,0.0026569366455078125
-27.01011111,26.69808333,08-03-2011,0.0021305084228515625
-27.802778,28.768333,08-03-2011,0.0016851425170898438
-26.98472222,26.63227778,08-03-2011,0.0021305084228515625
-27.398611,26.614722,08-03-2011,0.0010900497436523438
-27.671111,27.236944,08-03-2011,0.0013570785522460938
-29.160278,26.573333,08-03-2011,0.0017757415771484375
-31.396,29.2651,08-03-2011,0.0026569366455078125
-25.45963889,28.26430556,08-03-2011,0.0021648406982421875
-25.81048333,27.90955222,09-03-2011,0.00208282470703125
-22.225556,29.990556,09-03-2011,0.000476837158203125
-26.03611,30.99778,09-03-2011,0.002033233642578125
-28.404444,30.013056,09-03-2011,0.0020132064819335938
-29.380556,30.2775,09-03-2011,0.0020732879638671875
-26.648056,27.089444,09-03-2011,0.0026111602783203125
-26.970278,27.211111,09-03-2011,0.0022192001342773438
-27.273889,28.49,09-03-2011,0.0018634796142578125
-27.3,28.586944,09-03-2011,0.0018634796142578125
-27.044444,27.005,09-03-2011,0.002147674560546875
-28.69485,28.23487,09-03-2011,0.0024480819702148438
-28.883333,27.89,09-03-2011,0.0028982162475585938
-30.568333,29.422778,09-03-2011,0.0024442672729492188
-30.570833,29.150556,09-03-2011,0.0022287368774414062
-34.329722,18.990278,09-03-2011,0.00075531005859375
-30.830556,26.921389,10-03-2011,0.0035905838012695312
-25.49037,30.6986,10-03-2011,0.00266265869140625
-29.380556,30.2775,10-03-2011,0.0020732879638671875
-30.86013889,29.07125,10-03-2011,0.0028209686279296875
-30.77586667,29.03221667,10-03-2011,0.0028209686279296875
-29.658056,25.973333,11-03-2011,0.00164031982421875
-30.534167,24.961944,11-03-2011,0.0021114349365234375
-31.031389,28.883333,11-03-2011,0.00229644775390625
-34.039722,22.133333,11-03-2011,0.0008068084716796875
-28.760833,17.730278,13-03-2011,0.0003261566162109375
-29.7775,29.470833,14-03-2011,0.004685401916503906
-29.987778,29.851667,14-03-2011,0.0019655227661132812
-29.744167,29.905833,14-03-2011,0.0027008056640625
-26.861111,28.884722,14-03-2011,0.0025014877319335938
-26.73806,27.59194,14-03-2011,0.0028772354125976562
-26.45,28.085833,14-03-2011,0.0027093887329101562
-25.127778,27.628889,15-03-2011,0.0029811859130859375
-25.20639,27.558,15-03-2011,0.0032224655151367188
-24.69514,27.40906,15-03-2011,0.0033473968505859375
-25.73411,27.21422,15-03-2011,0.0020780563354492188
-26.006389,29.253889,15-03-2011,0.0025634765625
-28.747778,31.745833,15-03-2011,0.0020570755004882812
-30.733889,29.828333,15-03-2011,0.0026807785034179688
-27.398611,26.614722,15-03-2011,0.0010900497436523438
-27.495556,26.074722,15-03-2011,0.0014133453369140625
-24.282222,28.090278,16-03-2011,0.0017271041870117188
-30.398056,30.601944,16-03-2011,0.0014886856079101562
-30.27402,30.69602,16-03-2011,0.0012331008911132812
-26.880278,26.965,16-03-2011,0.002147674560546875
-27.273889,28.49,16-03-2011,0.0018634796142578125
-34.031944,22.053333,16-03-2011,0.0006809234619140625
-23.763056,27.908611,17-03-2011,0.0007600784301757812
-27.00222,28.76528,17-03-2011,0.002323150634765625
-27.02314,28.59389,17-03-2011,0.00244140625
-24.925278,29.324444,18-03-2011,0.0011320114135742188
-29.803611,30.516111,18-03-2011,0.0014019012451171875
-26.970278,27.211111,21-03-2011,0.0022192001342773438
-27.01011111,26.69808333,22-03-2011,0.0021305084228515625
-25.99136,27.84208,22-03-2011,0.0021152496337890625
-26.861111,28.884722,22-03-2011,0.0025014877319335938
-26.45,28.085833,22-03-2011,0.0027093887329101562
-27.398611,26.614722,22-03-2011,0.0010900497436523438
-33.501667,21.624167,22-03-2011,0.00122833251953125
-33.31388889,19.07472222,22-03-2011,0.0006561279296875
-28.338333,31.373611,22-03-2011,0.0031938552856445312
-29.641944,30.6875,23-03-2011,0.0011568069458007812
-28.735556,29.820556,23-03-2011,0.0022716522216796875
-26.648056,27.089444,23-03-2011,0.0026111602783203125
-27.044444,27.005,23-03-2011,0.002147674560546875
-29.160278,26.573333,23-03-2011,0.0017757415771484375
-33.13083,18.86278,23-03-2011,0.0007476806640625
-25.45963889,28.26430556,23-03-2011,0.0021648406982421875
-25.81048333,27.90955222,24-03-2011,0.00208282470703125
-27.602222,29.942778,24-03-2011,0.0023031234741210938
-27.3,28.586944,24-03-2011,0.0018634796142578125
-33.38056,19.30167,24-03-2011,0.00058746337890625
-27.00222,28.76528,25-03-2011,0.002323150634765625
-27.02314,28.59389,25-03-2011,0.00244140625
-30.160091,27.40124,25-03-2011,0.003574371337890625
-30.336111,27.359444,25-03-2011,0.004088401794433594
-28.760833,17.730278,27-03-2011,0.0003261566162109375
-22.43772222,31.07805556,28-03-2011,0.0005779266357421875
-26.73806,27.59194,28-03-2011,0.0028772354125976562
-25.127778,27.628889,29-03-2011,0.0029811859130859375
-25.20639,27.558,29-03-2011,0.0032224655151367188
-24.69514,27.40906,29-03-2011,0.0033473968505859375
-27.169444,29.233889,29-03-2011,0.0020647048950195312
-26.98472222,26.63227778,29-03-2011,0.0021305084228515625
-28.141944,26.417778,29-03-2011,0.0013275146484375
-28.116667,26.725278,29-03-2011,0.0011224746704101562
-27.398611,26.614722,29-03-2011,0.0010900497436523438
-29.160278,26.573333,29-03-2011,0.0017757415771484375
-27.495556,26.074722,29-03-2011,0.0014133453369140625
-34.065833,20.404167,30-03-2011,0.0006999969482421875
-27.363611,31.783333,30-03-2011,0.001583099365234375
-26.905,32.324722,30-03-2011,0.0020351409912109375
-28.75,30.442778,30-03-2011,0.002025604248046875
-29.161667,30.629722,30-03-2011,0.0027894973754882812
-26.880278,26.965,30-03-2011,0.002147674560546875
-27.398611,26.614722,30-03-2011,0.0010900497436523438
-28.69485,28.23487,30-03-2011,0.0024480819702148438
-28.883333,27.89,30-03-2011,0.0028982162475585938
-33.818056,19.694722,30-03-2011,0.000858306884765625
-34.075556,20.145556,30-03-2011,0.0004787445068359375
-27.00222,28.76528,31-03-2011,0.002323150634765625
-27.02314,28.59389,31-03-2011,0.00244140625
-30.679722,26.7125,31-03-2011,0.0036678314208984375
-30.534167,24.961944,31-03-2011,0.0021114349365234375
-33.897778,20.012778,31-03-2011,0.0006170272827148438
-22.769722,30.886944,01-04-2011,0.0009822845458984375
-27.802778,28.768333,01-04-2011,0.002750396728515625
-27.5275,30.858056,02-04-2011,0.003108978271484375
-25.99136,27.84208,04-04-2011,0.0032939910888671875
-25.513889,31.224444,04-04-2011,0.0023479461669921875
-25.398889,31.610556,04-04-2011,0.00266265869140625
-24.183889,30.823889,05-04-2011,0.0025196075439453125
-23.281,30.54305556,05-04-2011,0.0017242431640625
-25.362222,31.956667,05-04-2011,0.0017833709716796875
-29.380556,30.2775,05-04-2011,0.0037021636962890625
-27.398611,26.614722,05-04-2011,0.0026531219482421875
-25.45963889,28.26430556,05-04-2011,0.004062652587890625
-25.81048333,27.90955222,06-04-2011,0.003681182861328125
-23.658056,31.05,06-04-2011,0.001140594482421875
-24.058889,31.237222,06-04-2011,0.0010890960693359375
-24.034167,31.123611,06-04-2011,0.0015621185302734375
-24.99328,30.81444,06-04-2011,0.0050754547119140625
-25.14944444,31.94055556,06-04-2011,0.0017833709716796875
-27.937778,31.209444,06-04-2011,0.0029144287109375
-28.404444,30.013056,06-04-2011,0.0022640228271484375
-26.880278,26.965,06-04-2011,0.0031070709228515625
-31.000833,26.353056,06-04-2011,0.002513885498046875
-24.679167,30.8025,07-04-2011,0.0038623809814453125
-24.99328,30.81444,07-04-2011,0.0050754547119140625
-27.02314,28.59389,07-04-2011,0.002227783203125
-28.760833,17.730278,10-04-2011,0.0001506805419921875
-26.73806,27.59194,10-04-2011,0.0032253265380859375
-25.49037,30.6986,11-04-2011,0.0031585693359375
-29.987778,29.851667,11-04-2011,0.0024929046630859375
-29.744167,29.905833,11-04-2011,0.003021240234375
-26.861111,28.884722,11-04-2011,0.00234222412109375
-26.970278,27.211111,11-04-2011,0.0029811859130859375
-26.45,28.085833,11-04-2011,0.0027866363525390625
-31.396,29.2651,11-04-2011,0.003040313720703125
-31.554722,29.245556,11-04-2011,0.003040313720703125
-27.356667,27.286389,11-04-2011,0.0028533935546875
-25.447222,30.711667,11-04-2011,0.0031585693359375
-27.01011111,26.69808333,12-04-2011,0.00312042236328125
-25.127778,27.628889,12-04-2011,0.002899169921875
-25.20639,27.558,12-04-2011,0.003047943115234375
-24.69514,27.40906,12-04-2011,0.0022373199462890625
-25.73411,27.21422,12-04-2011,0.0034732818603515625
-26.006389,29.253889,12-04-2011,0.0041103363037109375
-26.03611,30.99778,12-04-2011,0.002712249755859375
-28.801278,31.955389,12-04-2011,0.00337982177734375
-30.733889,29.828333,12-04-2011,0.002727508544921875
-27.169444,29.233889,12-04-2011,0.0021533966064453125
-27.802778,28.768333,12-04-2011,0.002750396728515625
-26.98472222,26.63227778,12-04-2011,0.00312042236328125
-27.398611,26.614722,12-04-2011,0.0026531219482421875
-29.160278,26.573333,12-04-2011,0.0038299560546875
-30.568333,29.422778,12-04-2011,0.00262451171875
-30.570833,29.150556,12-04-2011,0.0027713775634765625
-33.501667,21.624167,12-04-2011,0.000583648681640625
-27.495556,26.074722,12-04-2011,0.0028285980224609375
-25.57877778,29.12747222,12-04-2011,0.0036163330078125
-28.801278,31.955389,13-04-2011,0.00337982177734375
-30.398056,30.601944,13-04-2011,0.0029201507568359375
-30.27402,30.69602,13-04-2011,0.0028629302978515625
-26.648056,27.089444,13-04-2011,0.0033359527587890625
-27.044444,27.005,13-04-2011,0.0031070709228515625
-31.031389,28.883333,13-04-2011,0.001895904541015625
-30.86013889,29.07125,13-04-2011,0.002216339111328125
-24.925278,29.324444,14-04-2011,0.0021152496337890625
-27.00222,28.76528,14-04-2011,0.002105712890625
-27.02314,28.59389,14-04-2011,0.002227783203125
-30.160091,27.40124,14-04-2011,0.0038604736328125
-30.336111,27.359444,14-04-2011,0.0043544769287109375
-30.830556,26.921389,15-04-2011,0.003978729248046875
-27.902778,24.615556,15-04-2011,0.0032863616943359375
-34.031944,22.053333,15-04-2011,0.00052642822265625
-29.803611,30.516111,15-04-2011,0.002696990966796875
-22.43772222,31.07805556,16-04-2011,0.0006771087646484375
-25.99136,27.84208,18-04-2011,0.0032939910888671875
-34.039722,22.133333,18-04-2011,0.00081634521484375
-28.735556,29.820556,19-04-2011,0.0023651123046875
-27.802778,28.768333,19-04-2011,0.002750396728515625
-33.38056,19.30167,19-04-2011,0.0015201568603515625
-33.31388889,19.07472222,19-04-2011,0.00119781494140625
-27.356667,27.286389,19-04-2011,0.0028533935546875
-28.068333,31.55,19-04-2011,0.00250244140625
-27.398611,26.614722,20-04-2011,0.0026531219482421875
-29.160278,26.573333,20-04-2011,0.0038299560546875
-30.830556,26.921389,21-04-2011,0.003978729248046875
-27.363611,31.783333,21-04-2011,0.0014495849609375
-27.044444,27.005,21-04-2011,0.0031070709228515625
-27.902778,24.615556,21-04-2011,0.0032863616943359375
-28.760833,17.730278,25-04-2011,0.0001506805419921875
-26.861111,28.884722,25-04-2011,0.00234222412109375
-26.970278,27.211111,25-04-2011,0.0029811859130859375
-26.45,28.085833,25-04-2011,0.0027866363525390625
-27.01011111,26.69808333,26-04-2011,0.00312042236328125
-25.127778,27.628889,26-04-2011,0.002899169921875
-25.20639,27.558,26-04-2011,0.003047943115234375
-24.69514,27.40906,26-04-2011,0.0022373199462890625
-27.169444,29.233889,26-04-2011,0.0021533966064453125
-26.98472222,26.63227778,26-04-2011,0.00312042236328125
-27.398611,26.614722,26-04-2011,0.0026531219482421875
-27.495556,26.074722,26-04-2011,0.0028285980224609375
-34.065833,20.404167,27-04-2011,0.0007953643798828125
-28.75,30.442778,27-04-2011,0.002735137939453125
-29.161667,30.629722,27-04-2011,0.0035228729248046875
-26.880278,26.965,27-04-2011,0.0031070709228515625
-33.897778,20.012778,28-04-2011,0.0008220672607421875
-25.99136,27.84208,02-05-2011,0.0004978179931640625
-29.380556,30.2775,03-05-2011,0.0023193359375
-26.45,28.085833,03-05-2011,0.00061798095703125
-27.902778,24.615556,03-05-2011,0.0007476806640625
-25.45963889,28.26430556,03-05-2011,0.0001678466796875
-25.57877778,29.12747222,03-05-2011,0.00038909912109375
-25.81048333,27.90955222,04-05-2011,0.0002765655517578125
-26.006389,29.253889,04-05-2011,0.00022125244140625
-28.404444,30.013056,04-05-2011,0.0004730224609375
-27.802778,28.768333,04-05-2011,0.0005950927734375
-27.356667,27.286389,04-05-2011,0.0005893707275390625
-27.937778,31.209444,05-05-2011,0.0012378692626953125
-27.5275,30.858056,05-05-2011,0.001003265380859375
-27.3,28.586944,05-05-2011,0.0004940032958984375
-27.398611,26.614722,05-05-2011,0.0005207061767578125
-27.00222,28.76528,06-05-2011,0.0003814697265625
-27.02314,28.59389,06-05-2011,0.0004367828369140625
-26.648056,27.089444,06-05-2011,0.000545501708984375
-26.970278,27.211111,06-05-2011,0.0005702972412109375
-28.760833,17.730278,08-05-2011,0.0007228851318359375
-29.7775,29.470833,09-05-2011,0.002288818359375
-29.744167,29.905833,09-05-2011,0.002838134765625
-26.861111,28.884722,09-05-2011,0.0003452301025390625
-26.970278,27.211111,09-05-2011,0.0005702972412109375
-31.104278,29.399722,09-05-2011,0.0026721954345703125
-25.127778,27.628889,10-05-2011,0.0002307891845703125
-25.20639,27.558,10-05-2011,0.0002613067626953125
-24.69514,27.40906,10-05-2011,0.0001392364501953125
-24.058889,31.237222,10-05-2011,0.000324249267578125
-24.034167,31.123611,10-05-2011,0.0002994537353515625
-28.747778,31.745833,10-05-2011,0.001434326171875
-30.733889,29.828333,10-05-2011,0.00362396240234375
-26.98472222,26.63227778,10-05-2011,0.000438690185546875
-27.398611,26.614722,10-05-2011,0.0005207061767578125
-29.160278,26.573333,10-05-2011,0.0015621185302734375
-31.396,29.2651,10-05-2011,0.0030078887939453125
-33.501667,21.624167,10-05-2011,0.0024242401123046875
-32.502778,19.535833,10-05-2011,0.0019893646240234375
-31.5653,18.3306,10-05-2011,0.0017147064208984375
-27.495556,26.074722,10-05-2011,0.0006542205810546875
-24.183889,30.823889,11-05-2011,0.000209808349609375
-28.801278,31.955389,11-05-2011,0.001552581787109375
-30.398056,30.601944,11-05-2011,0.003444671630859375
-30.27402,30.69602,11-05-2011,0.003265380859375
-27.00222,28.76528,11-05-2011,0.0003814697265625
-27.02314,28.59389,11-05-2011,0.0004367828369140625
-27.273889,28.49,11-05-2011,0.0004940032958984375
-27.4275,28.525833,11-05-2011,0.0006351470947265625
-27.044444,27.005,11-05-2011,0.000507354736328125
-22.225556,29.990556,24-11-2014,0.000640869140625
-30.568333,29.422778,11-05-2011,0.002521514892578125
-30.570833,29.150556,11-05-2011,0.00212860107421875
-32.595833,19.009444,11-05-2011,0.0030155181884765625
-29.140556,31.391944,12-05-2011,0.001861572265625
-29.641944,30.6875,12-05-2011,0.0021991729736328125
-24.679167,30.8025,12-05-2011,0.0008373260498046875
-30.830556,26.921389,12-05-2011,0.0027217864990234375
